"<li><strong>The Mumbai based SEBI has extended the deadline for POA norms till August 1, 2020. POA is abbreviated as _______ of Attorney. </strong><br/>
1) Process<br/>
2) Protect<br/>
3) Power<br/>
4) Proper<br/>
5) Provision<br/>
","-<strong>3) Power </strong><br/>
<strong>Explanation:</strong><br/>
Markets regulator Securities and Exchange Board of India (SEBI) has extended the date for implementing norms pertaining to power of attorney (POA) given by clients to trading members or clearing members till August 1, 2020 from June 1, 2020. The decision regarding extension has been taken due to the difficulty faced by the stock brokers and broker associations in implementing the provisions amid the situation arising due to COVID-19.<br/>
</div></div><br/></li>"
"<li><strong>The board of which PSU has approved to sign the MoU with Japan based MELCO recently? </strong><br/>
1) PFC<br/>
2) REC<br/>
3) BHEL<br/>
4) OIL<br/>
5) BEML<br/>
","-<strong>5) BEML </strong><br/>
<strong>Explanation:</strong><br/>
The Board of BEML (formerly Bharat Earth Movers Limited) in its 362nd meeting has given its approval for signing a Memorandum of Understanding (MoU) with MELCO to study and planning for initiating a joint venture (JV) company between BEML and MELCO. This approval is on the lines of invitation of BEML regarding Expression of Interest (EoI) for Manufacturing, Partnerships under “Make in India” policy.<br/>
</div></div><br/></li>"
"<li><strong>Which private sector bank has acquired a 24.19% stake in Dish TV India Ltd? </strong><br/>
1) YES Bank<br/>
2) RBL Bank<br/>
3) IndusInd Bank<br/>
4) HDFC Bank<br/>
5) ICICI Bank<br/>
","-<strong>1) YES Bank </strong><br/>
<strong>Explanation:</strong><br/>
Private sector lender Yes Bank Limited has acquired a 24.19% stake in Dish TV India Ltd, a company providing Direct to Home (DTH) television service in India, following invocation of 44.53 crore pledged shares due to default in payment of debt by Dish TV and some other companies.<br/>
</div></div><br/></li>"
"<li><strong>YES bank partnered with which company/app to launch contactless travel card? </strong><br/>
1) Abhibus<br/>
2) Cleartrip<br/>
3) Red bus<br/>
4) Make my trip<br/>
5) Chalo<br/>
","-<strong>5) Chalo </strong><br/>
<strong>Explanation:</strong><br/>
YES Bank has partnered with Chalo to launch of a co-branded contactless travel card in Mangalore and Udupi, which would enable users to load money on the card to make ‘tap to pay’ payments across buses.<br/>
</div></div><br/></li>"
"<li><strong>Find the 1st private company which has sent astronauts into the space. </strong><br/>
1) AirLaunch<br/>
2) SpaceX<br/>
3) KinetX<br/>
4) Blue Origin<br/>
5) Astra<br/>
","-<strong>2) SpaceX </strong><br/>
<strong>Explanation:</strong><br/>
Billionaire entrepreneur Elon Musk’s SpaceX became the first private company to launch two astronauts in space aboard its Crew Dragon spacecraft.The milestone flight marked the first time that American astronauts have flown from US soil since the NASA’s space shuttle programme ended in 2011.NASA astronauts RobrtBehnken and Douglas Hurley docked the SpaceX with the International Space Station(ISS) on 31st May 2020.<br/>
</div></div><br/></li>"
"<li><strong>Which Indian state has launched the COVID-19 tracking platform built by NASSCOM recently? </strong><br/>
1) Tamil Nadu<br/>
2) Karnataka<br/>
3) Kerala<br/>
4) Maharashtra<br/>
5) Gujarat<br/>
","-<strong>2) Karnataka </strong><br/>
<strong>Explanation:</strong><br/>
The National Association of Software and Services Companies(NASSCOM) announced that it has delivered an end-to-end coronavirus tracking platform for Karnataka, called the Karnataka Listening Dashboard for COVID-19. As part of the launch, NASSCOM has provided the 1st set of dashboards to state government’s use and will add more soon.<br/>
</div></div><br/></li>"
"<li><strong>In collaboration with which association the Sports Authority of India (SAI) has launched India’s 1st -ever national-level open online coaching programme named “Khelo India e-Pathshala”? </strong><br/>
1) FédérationInternationale de Football Association<br/>
2) International Cricket Council<br/>
3) National Sports Federations<br/>
4) Board of Control for Cricket in India<br/>
5) Indian Olympic Association<br/>
","-<strong>3) National Sports Federations </strong><br/>
<strong>Explanation:</strong><br/>
Sports Authority of India (SAI), the apex national sports body of India, in association with National Sports Federations (NSF) has launched India’s 1st -ever national-level open online coaching and education programme called “Khelo India e-Pathshala” to grassroots players.<br/>
</div></div><br/></li>"
"<li><strong>Wajid Khan who passed away recently is a renowned _______. </strong><br/>
1) Lawyer<br/>
2) Architect<br/>
3) Stunt man<br/>
4) Athlete<br/>
5) Music Director<br/>
","-<strong>5) Music Director </strong><br/>
<strong>Explanation:</strong><br/>
Music Director Wajid Khan, of the popular duo Sajid-Wajid, known for his compositions for Salman Khan’s popular movies such as ‘Wanted’, the ‘Dabangg’ and ‘EkTha Tiger’, passed away at the age of 42 in Mumbai, Maharashtra. Wajid Khan was the brother of music director Sajid Khan.<br/>
</div></div><br/></li>"
"<li><strong>Sprinter Bobby Morrow (Olympic medalist) who is in news recently belongs to which country? </strong><br/>
1) Jamaica<br/>
2) Bahrain<br/>
3) Russia<br/>
4) China<br/>
5) United States<br/>
","-<strong> 5) United States </strong><br/>
<strong>Explanation:</strong><br/>
American Sprinter, the San Benito Buller, Bobby Morrow, one of the four men (Jesse Owens(1936), Carl Lewis(1984), Usain Bolt(2012 &amp; 2016)) to win three events at a single game (100m, 200m and 4x100m relay) died of natural causes at the age of 84 in his home in San Benito, Texas. He was born in October 1935, in Harlingen,Texas.<br/>
</div></div><br/></li>"
"<li><strong>When was the world milk day celebrated annually? </strong><br/>
1) May 28<br/>
2) May 29<br/>
3) May 30<br/>
4) May 31<br/>
5) June 1<br/>
","-<strong>5) June 1 </strong><br/>
<strong>Explanation:</strong><br/>
World Milk Day (WMD) is observed every year on June 1 globally, with the aim to raise awareness about milk and its importance as global food. The day encourages to talk about the benefits of dairy with regards to health and nutrition, affordability and accessibility, the sector’s passion and commitment to feeding our communities. Theme for the year 2020: 20th Anniversary of World Milk Day.<br/>
</div></div><br/></li>"
"<li><strong>The World No Tobacco Day was observed every year on _______. </strong><br/>
1) March 17<br/>
2) May 31<br/>
3) April 30<br/>
4) June 16<br/>
5) May 30<br/>
","-<strong>2) May 31 </strong><br/>
<strong>Explanation:</strong><br/>
31st May of Every year is celebrated as World No Tobacco Day created by the Member States of the World Health Organization(WHO) in 1987 to educate the public on the effects of tobacco and tobacco related diseases. The theme of World No Tobacco Day 2020 is “Protecting youth from industry manipulation and preventing them from tobacco and nicotine use”.<br/>
</div></div><br/></li>"
"<li><strong>International Day of Action for Women’s Health was observed annually on May 28 since which year? </strong><br/>
1) 1987<br/>
2) 1998<br/>
3) 2017<br/>
4) 2005<br/>
5) 1991<br/>
","-<strong>1) 1987 </strong><br/>
<strong>Explanation:</strong><br/>
International Day of Action for Women’s Health (or International Women’s Health Day) has been observed every year on May 28 since 1987. The main agenda of this day is to promote the sexual and reproductive health and rights (SRHR) of all women all over the world.<br/>
</div></div><br/></li>"
"<li><strong>The International Everest day was observed every year on May 29. Who among the following become the first explorers to reach the summit of Mount Everest? </strong><br/>
1) Edmund Hillary<br/>
2) Tenzing Norgay<br/>
3) George Band<br/>
4) Both 1) and 2)<br/>
5) Both 2) and 3)<br/>
","-<strong>4) Both 1) and 2)</strong><br/>
<strong>Explanation:</strong><br/>
May 29th is observed as the International Everest Day to commemorate the first summit of Mt.Everest by Sir Edmund Hillary of New Zealand and Tenzing Norgay of Nepal in the year 1953. In 2008, the Government of Nepal made the decision to mark this day as the international Everest Day when Sir Edmund Hillary passed away.<br/>
</div></div><br/></li>"
"<li><strong>Which among the following is the world’s oldest known land animal as per research published in the journal Historical Biology? </strong><br/>
1) Kampecarisobanensis<br/>
2) Aldabrachelysgigantea<br/>
3) Sebastes aleutianus<br/>
4) Somniosus microcephalus<br/>
5) Arcticaislandica<br/>
","-<strong>1) Kampecarisobanensis </strong><br/>
<strong>Explanation:</strong><br/>
According to the research published in the journal Historical Biology, fossilized millipede-like Silurian Period creature called Kampecarisobanensis(approximately 450 million years old) is unearthed on the island of Kerrera in the Scottish Inner Hebrides(Scotland), which is likely to be the world’s oldest-known land animal.<br/>
</div></div><br/></li>"
"<li><strong>The researchers at the Central Marine Fisheries Research Institute (CMFRI) found a rare bandtail scorpionfish in the Gulf of Mannar recently. Where is CMFRI located?</strong><br/>
1) Kolkata<br/>
2) Surat<br/>
3) Mumbai<br/>
4) Chennai<br/>
5) Kochi<br/>
","-<strong>5) Kochi </strong><br/>
<strong>Explanation:</strong><br/>
Researchers at the Central Marine Fisheries Research Institute (CMFRI) found a rare bandtail scorpionfish from Sethukarai coast in the Gulf of Mannar. This was the first time that the particular species was found alive in Indian waters during the exploratory survey of the seagrass ecosystem. CMFRI located at Kochi, Kerala.<br/>
</div></div><br/></li>"
"<li><strong>The developers of which country has developed the world’s 1st digital contact tracing app utilizing the Exposure Notification API of Apple and Google.</strong><br/>
1) India<br/>
2) United States<br/>
3) Switzerland<br/>
4) Germany<br/>
5) Italy<br/>
","-<strong>3) Switzerland </strong><br/>
<strong>Explanation:</strong><br/>
The developer team of EPFL&amp; ETH of Switzerland has developed the “SwissCovid”, first of its kind for digital contact tracing app utilizing the Exposure Notification API (Application Programming Interface) of Apple and Google and based on a decentralized approach to track the spread of coronavirus.<br/>
</div></div><br/></li>"
"<li><b>Union minister Ravi Shankar Prasad has launched India’s National Artificial Intelligence (AI) Portal &amp; “Responsible AI for Youth” programme recently. The portal was developed by National e-GovDivision of Meity along with which organization?  </b><br/>
1) Federation of Indian Chambers of Commerce &amp; Industry (FICCI)<br/>
2) Electronic Component Industries Association (ELCINA)<br/>
3) National Association of Software and Services Companies (NASSCOM)<br/>
4) Confederation of Indian Industry (CII)<br/>
5) The Associated Chambers of Commerce and Industry of India (ASSOCHAM)<br/>
","-<strong>3) National Association of Software and Services Companies (NASSCOM) </strong><br/>
<strong>Explanation:</strong><br/>
Union Minister for Electronics and Information Technology(IT), Law and Justice and Communications Ravi Shankar Prasad launched India’s National Artificial Intelligence(AI) Portal called www.ai.gov.in &amp; launched a National Program for the youth, “Responsible AI for Youth” during the occasion of the first anniversary of the second tenure of the government. The portal was developed jointly by the National e-Governance Division of Ministry of Electronics and IT and NASSCOM from the IT industry.<br/>
</div></div><br/></li>"
"<li><strong>“Kheer BhawaniMela” is celebrated in which state/UT? </strong><br/>
1) Andaman &amp; Nicobar<br/>
2) Uttar Pradesh<br/>
3) Arunachal Pradesh<br/>
4) Jammu &amp; Kashmir<br/>
5) Madhya Pradesh<br/>
","-<strong>4) Jammu &amp; Kashmir </strong><br/>
<strong>Explanation:</strong><br/>
In the Union Territory of Jammu and Kashmir, the Annual Kheer BhawaniMela on 30th May this year in Tulmulla village of Ganderbal district has been cancelled by the Dharmarth Trust of Jammu and Kashmir because of outbreak of Coronavirus pandemic. The devotees have been asked to cooperate with the authorities and perform the worship of the Goddess at their homes only.<br/>
</div></div><br/></li>"
"<li><strong>Name the world’s largest contact tracing app. </strong><br/>
1) TheWire<br/>
2) AarogyaSetu<br/>
3) GoBack<br/>
4) Digicontact<br/>
5) Swisscovid<br/>
","-<strong>2) AarogyaSetu </strong><br/>
<strong>Explanation:</strong><br/>
According to Health Minister Dr. Harsh Vardhan, AarogyaSetu has become world’s largest contact tracing app reaching over 11 crore 40 lakh people in 40 days. The app was made as open source recently.<br/>
</div></div><br/></li>"
"<li><strong>Who is the current CEO of NITI Aayog? </strong><br/>
1) Amitabh Kant<br/>
2) AjitDoval<br/>
3) Rajiv Kumar<br/>
4) Ajay Tyagi<br/>
5) VK Paul<br/>
","-<strong>1) Amitabh Kant </strong><br/>
<strong>Explanation:</strong><br/>
Mr. Amitabh Kant is presently CEO of National Institution for Transforming India (NITI)Aayog.<br/>
</div></div><br/></li>"
